query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
242,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=11318 AND ci.nr_order=1.0 AND mi_idx.info_type_id=99 AND ci.role_id=1;",1519092.2079842326,1991995,12.991007417440414,0,0.0
243,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi_idx.info_type_id=99 AND t.episode_nr>=8.0 AND t.kind_id=7;",20197079.678655002,27862382,20.905937999486923,0,0.0
244,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year<=2000.0 AND ci.nr_order=17.0 AND ci.role_id=2 AND t.phonetic_code>=5477;",373377.71720083494,887433,18.77806708216667,0,0.0
245,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=4081 AND mi.info_type_id=8 AND ci.role_id=2;",7237636.320676031,4955570,14.758430421352386,0,0.0
246,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year=2011.0 AND t.phonetic_code>=6502 AND mi.info_type_id=16 AND t.kind_id=1;",2720294.050305393,4886992,25.640174746513367,0,0.0
247,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year=2009.0 AND t.phonetic_code<=2731 AND ci.role_id=10;",206877.3786916944,881912,23.110926151275635,0,0.0
248,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year=1985.0 AND t.season_nr<=2.0 AND mi.info_type_id=15 AND ci.role_id=1 AND mi_idx.info_type_id=101 AND t.phonetic_code=11384;",0.6622753837864882,420,27.242232114076614,0,0.0
249,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi_idx.info_type_id=99 AND ci.role_id=2 AND mi.info_type_id=4;",2919081.7043510517,2370230,13.417597860097885,0,0.0
250,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year>=1992.0 AND mi.info_type_id=15 AND ci.role_id=1 AND ci.nr_order=1.0;",1069832.7995850453,1082497,18.903888761997223,0,0.0
251,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=3468 AND ci.role_id=8 AND t.production_year=1999.0 AND mi_idx.info_type_id=101 AND t.kind_id=6;",3606.4441568582592,1260,23.520860821008682,0,0.0
252,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.phonetic_code=3066 AND t.production_year<=2003.0 AND mi.info_type_id=15;",24934.814671659482,18150,20.540643483400345,0,0.0
253,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND ci.nr_order<=6.0 AND t.phonetic_code<=6443 AND mi.info_type_id=5 AND ci.role_id=1 AND mi_idx.info_type_id=101;",345973.5400645909,423101,24.517763406038284,0,0.0
254,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND ci.role_id=8 AND t.kind_id=1 AND t.production_year=1910.0 AND t.phonetic_code<=18113 AND mi_idx.info_type_id=100;",2041.18963391623,2722,23.469042032957077,0,0.0
255,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=4 AND t.phonetic_code<=1844 AND t.episode_nr<=10.0 AND mi_idx.info_type_id=99 AND t.production_year<=1972.0 AND t.season_nr>=5.0;",4643.874151994572,2724,29.389802366495132,0,0.0
256,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND ci.role_id=1 AND t.phonetic_code>=3632 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year=2003.0;",2370806.1052309526,2403297,23.32211285829544,0,0.0
257,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year>=2006.0 AND ci.role_id=10 AND t.phonetic_code<=6543 AND mi_idx.info_type_id=100;",3748792.1628615907,15047713,18.401626497507095,0,0.0
258,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year<=1988.0 AND mi.info_type_id=5 AND ci.nr_order=20.0 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.phonetic_code>=6386;",11055.751068860855,31857,28.98060530424118,0,0.0
259,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.kind_id=3 AND t.phonetic_code<=5579 AND mi_idx.info_type_id=100 AND t.production_year=1998.0;",95751.98344122722,165205,23.91686663031578,0,0.0
260,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year>=1956.0 AND mi_idx.info_type_id=101 AND mi.info_type_id=9 AND ci.role_id=1 AND t.kind_id=1;",1063836.368113752,1376795,29.384423047304153,0,0.0
261,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND ci.role_id=3 AND mi_idx.info_type_id=99 AND mi.info_type_id=6 AND t.kind_id=1;",457335.36315653106,308278,7.361073046922684,0,0.0
262,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.episode_nr>=15.0 AND t.season_nr>=8.0 AND t.production_year>=1998.0;",3649273.015642439,3499923,24.398744106292725,0,0.0
263,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.kind_id=4 AND mi.info_type_id=7 AND t.production_year>=2012.0 AND t.phonetic_code=21010;",6.840406282491199,936,25.21374076604843,0,0.0
264,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.imdb_index=2 AND t.kind_id=1 AND mi.info_type_id=107 AND mi_idx.info_type_id=101 AND t.production_year<=2008.0;",117716.68228482512,207367,28.288010507822037,0,0.0
265,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year<=1945.0 AND t.kind_id=1 AND ci.role_id=1 AND mi_idx.info_type_id=100 AND t.phonetic_code>=12099;",1666179.0348476013,3194664,22.53340557217598,0,0.0
266,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year<=2004.0 AND ci.role_id=10;",64482159.75321829,145646247,23.279570043087006,0,0.0
267,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi.info_type_id=15 AND ci.nr_order>=7.0 AND t.phonetic_code=4822 AND t.kind_id=7 AND t.production_year=2011.0 AND ci.role_id=1;",1.2768046935737007,330,26.37927606701851,0,0.0
268,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi_idx.info_type_id=101 AND t.kind_id=1 AND t.phonetic_code=14726 AND mi.info_type_id=5 AND t.production_year>=1990.0;",5628.395677647912,3079,28.55835109949112,0,0.0
269,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16 AND ci.nr_order=13.0 AND t.phonetic_code<=2690;",51088.18808241199,101947,14.974657446146011,0,0.0
270,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.production_year<=2006.0 AND t.episode_nr>=11.0 AND ci.role_id=1;",15277514.735576537,12813162,21.11486718058586,0,0.0
271,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND t.phonetic_code<=512 AND mi.info_type_id=17 AND t.production_year<=1930.0 AND ci.role_id=2 AND t.kind_id=1 AND mi_idx.info_type_id=112;",2.5282620943725616,372,28.805065900087357,0,0.0
272,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.phonetic_code=21404 AND mi.info_type_id=16 AND t.production_year<=2011.0;",3111.2136133717086,19071,28.796613216400146,0,0.0
273,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND ci.role_id=10 AND t.kind_id=1 AND mi_idx.info_type_id=101;",24599173.737838943,84704346,17.152439802885056,0,0.0
274,"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx, title t WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.id=ci.movie_id AND mi_idx.info_type_id=99 AND t.phonetic_code=479 AND t.kind_id=1 AND ci.role_id=1 AND mi.info_type_id=98 AND t.production_year=2007.0;",21.253677546979585,2,28.707634657621384,0,0.0
275,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code=11767 AND t.production_year>=2009.0 AND mi.info_type_id=17 AND mc.company_type_id=1;",83.07022,229874,13.295050710439682,0,0.0
276,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code<=10314 AND mi.info_type_id=15 AND ci.role_id=10;",43081429.78504434,156062949,5.034983158111572,0,0.0
277,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=16 AND t.phonetic_code=9222 AND ci.role_id=10;",160.37044960338355,110458,5.028039216995239,0,0.0
278,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=1997.0 AND ci.role_id=10;",16621678.10315085,70255280,7.5213722884655,0,0.0
279,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND mi.info_type_id=15 AND t.phonetic_code=1159 AND ci.role_id=1 AND mc.company_type_id=1;",29.049132591614,300534,11.888399720191956,0,0.0
280,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND t.phonetic_code>=11013 AND mi.info_type_id=7;",83136102.68683477,95934191,5.932074040174484,0,0.0
281,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND t.phonetic_code=7357 AND t.production_year=1995.0 AND ci.role_id=10 AND t.kind_id=1;",9.912677975358,2978718,13.43059167265892,0,0.0
282,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=2002.0 AND mi.info_type_id=5 AND t.kind_id=1 AND mc.company_type_id=1 AND ci.role_id=10 AND t.phonetic_code>=16802;",370205.32826267387,1594304,10.16361266374588,0,0.0
283,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=2276 AND ci.role_id=4 AND mc.company_type_id=1 AND t.production_year=2004.0 AND t.kind_id=1 AND mi.info_type_id=13;",1140785.4576607433,278288,10.399270802736282,0,0.0
284,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.phonetic_code<=16571 AND t.production_year<=2004.0 AND ci.role_id=2 AND mc.company_type_id=1;",393437011.52218705,278167027,8.890744298696518,0,0.0
285,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<=2004.0 AND ci.role_id=10 AND t.phonetic_code<=11879 AND mc.company_type_id=2;",51667806.20338227,106916359,6.632253527641296,0,0.0
286,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=2 AND t.series_years=1196 AND ci.role_id=10 AND mc.company_type_id=1 AND t.production_year=1994.0;",9.912677975358,376253,12.837503105401993,0,0.0
287,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.nr_order<=13.0 AND mi.info_type_id=106 AND mc.company_type_id=1 AND t.kind_id=1;",50457666.72123687,27584135,7.756005972623825,0,0.0
288,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=13 AND t.phonetic_code<=16792 AND mc.company_type_id=1 AND ci.role_id=2;",54750174.936754026,33835390,5.804967135190964,0,0.0
289,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=19397 AND t.kind_id=1 AND mi.info_type_id=16 AND t.production_year<=2011.0 AND mc.company_type_id=2 AND ci.role_id=10;",1243849.3249069124,3656131,9.574808180332184,0,0.0
290,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=2 AND t.phonetic_code<=15909 AND mc.company_type_id=2 AND t.kind_id=1;",17521091.624511626,12258219,9.547397494316101,0,0.0
291,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=3 AND mi.info_type_id=15 AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code<=1158;",4345899.969342591,1908816,7.63007253408432,0,0.0
292,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=17 AND mc.company_type_id=1 AND t.production_year>=2012.0 AND ci.role_id=4 AND t.kind_id=1;",556945.0968436464,256073,9.550921618938446,0,0.0
293,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND ci.role_id=10 AND t.production_year>=2009.0 AND t.phonetic_code>=7172;",50264146.27714554,279890549,6.59942626953125,0,0.0
294,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.season_nr<=5.0 AND t.kind_id=7 AND mi.info_type_id=16;",41820186.82258888,50336850,7.536709308624268,0,0.0
295,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=1635 AND t.kind_id=1 AND ci.role_id=10 AND mc.company_type_id=1 AND t.production_year<=1999.0 AND mi.info_type_id=13;",12611457.501656486,41360320,10.122686624526978,0,0.0
296,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=17 AND t.kind_id=1 AND t.production_year=1981.0;",1240356.2131761243,3879439,9.03923436999321,0,0.0
297,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=16 AND mc.company_type_id=2 AND t.phonetic_code<=11805 AND ci.role_id=10 AND t.kind_id=1 AND t.production_year<=1999.0;",4732928.281105838,5122149,10.157886892557144,0,0.0
298,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=107 AND t.production_year<=2001.0 AND t.phonetic_code<=7302 AND t.kind_id=1 AND mc.company_type_id=1;",57830224.99825047,44428153,9.483400732278824,0,0.0
299,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=1 AND t.phonetic_code<=18278 AND mc.company_type_id=1 AND mi.info_type_id=15 AND t.kind_id=1;",168257534.06814587,165340436,7.555313408374786,0,0.0
300,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code<=16829 AND t.kind_id=1 AND ci.role_id=1 AND t.production_year=2010.0 AND mi.info_type_id=16;",8068856.656148115,11985049,9.473588317632675,0,0.0
301,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code=3742 AND t.kind_id=1 AND mc.company_type_id=1;",83.07022,172260,11.183291673660278,0,0.0
302,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=3 AND t.production_year<=2005.0 AND mi.info_type_id=5 AND mc.company_type_id=1;",25693262.961823475,13343126,7.635690271854401,0,0.0
303,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code<=12248 AND t.production_year<=2010.0 AND mi.info_type_id=5;",263747594.0145681,276159297,7.3137059807777405,0,0.0
304,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=7 AND t.phonetic_code>=12286 AND ci.role_id=3 AND t.production_year<=1995.0 AND t.kind_id=1;",2922889.264440168,1388213,9.357914328575134,0,0.0
305,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.production_year<=2008.0 AND t.phonetic_code>=8962;",1785282749.7342288,1880588402,8.719008415937424,0,0.0
306,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.nr_order<=50.0 AND t.production_year<=1998.0 AND t.kind_id=1 AND mi.info_type_id=1 AND t.phonetic_code>=5936;",4726259.348949441,7165068,9.803060442209244,0,0.0
307,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=7 AND ci.role_id=2 AND t.kind_id=1;",45323635.0771019,36106032,6.8870894610881805,0,0.0
308,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND t.production_year=2012.0 AND t.phonetic_code<=7193 AND t.kind_id=1 AND ci.role_id=10;",4518021.847661431,42428117,9.246915578842163,0,0.0
309,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.phonetic_code>=4861 AND ci.role_id=2 AND t.imdb_index>=2 AND mc.company_type_id=1 AND t.production_year>=2010.0;",923701.6912827587,3946377,9.019464254379272,0,0.0
310,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.nr_order<=8.0 AND t.phonetic_code=17175 AND ci.role_id=1 AND mi.info_type_id=5;",880.1840865524404,10069,5.715556442737579,0,0.0
311,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=3427 AND t.production_year<=2006.0 AND mc.company_type_id=1 AND t.kind_id=7 AND t.season_nr<=5.0 AND t.episode_nr>=4.0;",31500381.458991922,31210542,11.356566101312637,0,0.0
312,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=1994.0 AND t.kind_id=1 AND mc.company_type_id=1 AND mi.info_type_id=17;",6460139.4538060725,6420559,10.084591805934906,0,0.0
313,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year>=2011.0 AND mc.company_type_id=1 AND t.phonetic_code<=1926 AND mi.info_type_id=7;",1638728.2566545606,3615154,9.897101670503616,0,0.0
314,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code=1906 AND ci.nr_order=29.0 AND mc.company_type_id=1 AND t.production_year<=2011.0 AND ci.role_id=1;",0.04383265696099283,1678,12.04754039645195,0,0.0
315,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=43 AND t.phonetic_code=8104 AND t.kind_id=1;",58.3094372393284,2565,7.2175078094005585,0,0.0
316,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.phonetic_code>=7352 AND mc.company_type_id=1 AND mi.info_type_id=76 AND t.production_year>=1988.0;",6622802.899569786,3049736,8.467994630336761,0,0.0
317,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.nr_order=25.0 AND ci.role_id=1 AND t.kind_id=1;",3808569.144239441,21359567,6.109476089477539,0,0.0
318,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND ci.role_id=7 AND mi.info_type_id=16 AND t.production_year<=2007.0;",3680288.3801613552,4104534,8.852001279592514,0,0.0
319,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=5 AND t.kind_id=1 AND t.phonetic_code<=1478 AND t.production_year<=1941.0 AND ci.role_id=3;",113775.11248842945,19488,9.166184812784195,0,0.0
320,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=2009.0 AND ci.role_id=10 AND mc.company_type_id=1 AND t.phonetic_code<=17328 AND mi.info_type_id=17;",2562653.609540272,7743602,8.29567015171051,0,0.0
321,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=10 AND mi.info_type_id=5 AND t.phonetic_code>=3948 AND mc.company_type_id=1 AND t.production_year>=2001.0;",17441982.16584811,80435756,8.601024746894836,0,0.0
322,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND ci.role_id=1 AND t.production_year>=2007.0 AND mc.company_type_id=1 AND t.phonetic_code>=7302;",227216953.4320894,217826874,8.641541004180908,0,0.0
323,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=2003.0 AND mc.company_type_id=2 AND t.phonetic_code=2423 AND t.kind_id=1 AND mi.info_type_id=107;",9.78158607609628,60435,10.426286607980728,0,0.0
